MOVENODE,1,0.000000,28.990000,46.380000,0.000000,
MOVENODE,2,0.000000,96.180082,103.683492,0.000000,
MOVENODE,3,0.000000,245.907231,111.186903,0.000000,
MOVENODE,4,0.000000,148.703956,28.990450,0.000000,
MOVENODE,5,0.000000,174.965894,184.174625,0.000000,
MOVENODE,6,0.000000,399.386085,133.015007,0.000000,
MOVENODE,7,0.000000,290.586630,203.615280,0.000000,
MOVENODE,8,0.000000,340.040000,65.480000,0.000000,
MOVENODE,9,0.000000,440.313779,101.978172,0.000000,
MOVENODE,10,0.000000,477.489768,235.334243,0.000000,
MOVENODE,11,0.000000,390.177353,56.957708,0.000000,
MOVENODE,12,0.000000,388.130969,35.811733,0.000000,
MOVENODE,13,0.000000,153.819918,90.723056,0.000000,
MOVENODE,14,0.000000,100.954980,73.328786,0.000000,
MOVENODE,15,0.000000,62.414734,80.491132,0.000000,
MOVENODE,16,0.000000,72.305593,166.098226,0.000000,
MOVENODE,17,0.000000,203.956344,105.047749,0.000000,
MOVENODE,18,0.000000,267.053206,80.150068,0.000000,
MOVENODE,19,0.000000,318.212824,94.474761,0.000000,
MOVENODE,20,0.000000,383.356071,99.249659,0.000000,
MOVENODE,21,0.000000,342.769441,136.766712,0.000000,
MOVENODE,22,0.000000,368.008186,162.005457,0.000000,
MOVENODE,23,0.000000,216.916780,195.088677,0.000000,
MOVENODE,24,0.000000,307.298772,146.657572,0.000000,
MOVENODE,25,0.000000,147.680764,154.502046,0.000000,
MOVENODE,26,0.000000,48.770000,105.390000,0.000000,
MOVENODE,27,0.000000,52.523874,136.425648,0.000000,
MOVENODE,28,0.000000,96.521146,186.221010,0.000000,
MOVENODE,29,0.000000,345.497954,201.227831,0.000000,
MOVENODE,30,0.000000,404.502046,185.197817,0.000000,
MOVENODE,1,1000000.000000,28.000000,52.000000,0.000000,
MOVENODE,2,1000000.000000,94.000000,103.000000,0.000000,
MOVENODE,3,1000000.000000,246.000000,111.000000,0.000000,
MOVENODE,4,1000000.000000,148.000000,20.000000,0.000000,
MOVENODE,5,1000000.000000,173.000000,183.000000,0.000000,
MOVENODE,6,1000000.000000,402.000000,133.000000,0.000000,
MOVENODE,7,1000000.000000,291.000000,202.000000,0.000000,
MOVENODE,8,1000000.000000,341.000000,62.000000,0.000000,
MOVENODE,9,1000000.000000,429.000000,103.000000,0.000000,
MOVENODE,10,1000000.000000,469.000000,232.000000,0.000000,
MOVENODE,11,1000000.000000,386.000000,56.000000,0.000000,
MOVENODE,12,1000000.000000,387.000000,20.000000,0.000000,
MOVENODE,13,1000000.000000,152.000000,98.000000,0.000000,
MOVENODE,14,1000000.000000,96.000000,72.000000,0.000000,
MOVENODE,15,1000000.000000,66.000000,81.000000,0.000000,
MOVENODE,16,1000000.000000,73.000000,157.000000,0.000000,
MOVENODE,17,1000000.000000,203.000000,101.000000,0.000000,
MOVENODE,18,1000000.000000,258.000000,80.000000,0.000000,
MOVENODE,19,1000000.000000,319.000000,95.000000,0.000000,
MOVENODE,20,1000000.000000,384.000000,89.000000,0.000000,
MOVENODE,21,1000000.000000,341.000000,145.000000,0.000000,
MOVENODE,22,1000000.000000,371.000000,162.000000,0.000000,
MOVENODE,23,1000000.000000,216.000000,195.000000,0.000000,
MOVENODE,24,1000000.000000,306.000000,138.000000,0.000000,
MOVENODE,25,1000000.000000,138.000000,158.000000,0.000000,
MOVENODE,26,1000000.000000,44.000000,102.000000,0.000000,
MOVENODE,27,1000000.000000,36.000000,130.000000,0.000000,
MOVENODE,28,1000000.000000,96.000000,185.000000,0.000000,
MOVENODE,29,1000000.000000,345.000000,200.000000,0.000000,
MOVENODE,30,1000000.000000,405.000000,179.000000,0.000000,
MOVENODE,1,2000000.000000,28.000000,52.000000,0.000000,
MOVENODE,2,2000000.000000,94.000000,103.000000,0.000000,
MOVENODE,3,2000000.000000,246.000000,111.000000,0.000000,
MOVENODE,4,2000000.000000,148.000000,20.000000,0.000000,
MOVENODE,5,2000000.000000,173.000000,183.000000,0.000000,
MOVENODE,6,2000000.000000,402.000000,133.000000,0.000000,
MOVENODE,7,2000000.000000,291.000000,202.000000,0.000000,
MOVENODE,8,2000000.000000,341.000000,62.000000,0.000000,
MOVENODE,9,2000000.000000,429.000000,103.000000,0.000000,
MOVENODE,10,2000000.000000,469.000000,232.000000,0.000000,
MOVENODE,11,2000000.000000,386.000000,56.000000,0.000000,
MOVENODE,12,2000000.000000,387.000000,20.000000,0.000000,
MOVENODE,13,2000000.000000,152.000000,98.000000,0.000000,
MOVENODE,14,2000000.000000,96.000000,72.000000,0.000000,
MOVENODE,15,2000000.000000,66.000000,81.000000,0.000000,
MOVENODE,16,2000000.000000,73.000000,157.000000,0.000000,
MOVENODE,17,2000000.000000,203.000000,101.000000,0.000000,
MOVENODE,18,2000000.000000,258.000000,80.000000,0.000000,
MOVENODE,19,2000000.000000,319.000000,95.000000,0.000000,
MOVENODE,20,2000000.000000,384.000000,89.000000,0.000000,
MOVENODE,21,2000000.000000,341.000000,145.000000,0.000000,
MOVENODE,22,2000000.000000,371.000000,162.000000,0.000000,
