BATTERY,8,99.194388,5000350.000000,,
BATTERY,8,99.193946,5001214.010000,,
BATTERY,8,99.193935,5001284.010000,,
BATTERY,8,99.193494,5002148.020000,,
BATTERY,8,99.193248,5003674.040000,,
BATTERY,8,99.192806,5004538.050000,,
BATTERY,8,99.192750,5004888.050000,,
BATTERY,8,99.192511,5005400.060000,,
BATTERY,8,99.192509,5005410.060000,,
BATTERY,8,99.192354,5005714.070000,,
BATTERY,8,99.192310,5005984.070000,,
BATTERY,8,99.191869,5006848.080000,,
BATTERY,8,99.191812,5007198.080000,,
BATTERY,8,99.191371,5008062.090000,,
BATTERY,8,99.189902,5017179.060000,,
BATTERY,8,99.188618,5019691.070000,,
BATTERY,8,99.188616,5019701.070000,,
BATTERY,8,99.188474,5020005.080000,,
BATTERY,8,99.186577,5031783.140000,,
BATTERY,8,99.185293,5034295.150000,,
BATTERY,8,99.185291,5034305.150000,,
BATTERY,8,99.185149,5034609.160000,,
BATTERY,8,99.183097,5047347.220000,,
BATTERY,8,99.181813,5049859.230000,,
BATTERY,8,99.181812,5049869.230000,,
BATTERY,8,99.181670,5050173.240000,,
BATTERY,8,99.179142,5065866.020000,,
BATTERY,8,99.177858,5068378.030000,,
BATTERY,8,99.177856,5068388.030000,,
BATTERY,8,99.177714,5068692.040000,,
BATTERY,8,99.174976,5085686.020000,,
BATTERY,8,99.173692,5088198.030000,,
BATTERY,8,99.173691,5088208.030000,,
BATTERY,8,99.173549,5088512.040000,,
BATTERY,8,99.170827,5105406.020000,,
BATTERY,8,99.169543,5107918.030000,,
BATTERY,8,99.169541,5107928.030000,,
BATTERY,8,99.169400,5108232.040000,,
BATTERY,8,99.166594,5125646.020000,,
BATTERY,8,99.165310,5128158.030000,,
BATTERY,8,99.165309,5128168.030000,,
BATTERY,8,99.165167,5128472.040000,,
BATTERY,8,99.162380,5145766.020000,,
BATTERY,8,99.161096,5148278.030000,,
BATTERY,8,99.161095,5148288.030000,,
BATTERY,8,99.160953,5148592.040000,,
BATTERY,8,99.158244,5165406.020000,,
BATTERY,8,99.156960,5167918.030000,,
BATTERY,8,99.156959,5167928.030000,,
BATTERY,8,99.156817,5168232.040000,,
BATTERY,8,99.153956,5185986.020000,,
BATTERY,8,99.152672,5188498.030000,,
BATTERY,8,99.152671,5188508.030000,,
BATTERY,8,99.152529,5188812.040000,,
BATTERY,8,99.149768,5205946.020000,,
BATTERY,8,99.148485,5208458.030000,,
BATTERY,8,99.148483,5208468.030000,,
BATTERY,8,99.148341,5208772.040000,,
BATTERY,8,99.145497,5226426.020000,,
BATTERY,8,99.144213,5228938.030000,,
BATTERY,8,99.144211,5228948.030000,,
BATTERY,8,99.144069,5229252.040000,,
BATTERY,8,99.141399,5245826.020000,,
BATTERY,8,99.140115,5248338.030000,,
BATTERY,8,99.140114,5248348.030000,,
BATTERY,8,99.139972,5248652.040000,,
BATTERY,8,99.137218,5265746.020000,,
BATTERY,8,99.135934,5268258.030000,,
BATTERY,8,99.135932,5268268.030000,,
BATTERY,8,99.135790,5268572.040000,,
BATTERY,8,99.133023,5285746.020000,,
BATTERY,8,99.131739,5288258.030000,,
BATTERY,8,99.131738,5288268.030000,,
BATTERY,8,99.131596,5288572.040000,,
BATTERY,8,99.128868,5305506.020000,,
BATTERY,8,99.127584,5308018.030000,,
BATTERY,8,99.127582,5308028.030000,,
BATTERY,8,99.127440,5308332.040000,,
BATTERY,8,99.125549,5320070.000000,,
BATTERY,8,99.125108,5320934.010000,,
BATTERY,8,99.124101,5327180.030000,,
BATTERY,8,99.122817,5329692.040000,,
BATTERY,8,99.122816,5329702.040000,,
BATTERY,8,99.122674,5330006.050000,,
BATTERY,8,99.120081,5346103.040000,,
BATTERY,8,99.118797,5348615.050000,,
BATTERY,8,99.118795,5348625.050000,,
BATTERY,8,99.118653,5348929.060000,,
BATTERY,8,99.115915,5365926.020000,,
BATTERY,8,99.114631,5368438.030000,,
BATTERY,8,99.114629,5368448.030000,,
BATTERY,8,99.114487,5368752.040000,,
BATTERY,8,99.111682,5386166.020000,,
BATTERY,8,99.110398,5388678.030000,,
BATTERY,8,99.110396,5388688.030000,,
BATTERY,8,99.110254,5388992.040000,,
BATTERY,8,99.107468,5406286.020000,,
BATTERY,8,99.106184,5408798.030000,,
BATTERY,8,99.106183,5408808.030000,,
BATTERY,8,99.106041,5409112.040000,,
BATTERY,8,99.103300,5426126.020000,,
BATTERY,8,99.102016,5428638.030000,,
BATTERY,8,99.102014,5428648.030000,,
BATTERY,8,99.101872,5428952.040000,,
BATTERY,8,99.099112,5446086.020000,,
BATTERY,8,99.097828,5448598.030000,,
BATTERY,8,99.097826,5448608.030000,,
BATTERY,8,99.097684,5448912.040000,,
BATTERY,8,99.094946,5465906.020000,,
BATTERY,8,99.093662,5468418.030000,,
BATTERY,8,99.093661,5468428.030000,,
BATTERY,8,99.093519,5468732.040000,,
BATTERY,8,99.090771,5485786.020000,,
BATTERY,8,99.089487,5488298.030000,,
BATTERY,8,99.089486,5488308.030000,,
BATTERY,8,99.089344,5488612.040000,,
BATTERY,8,99.086529,5506086.020000,,
BATTERY,8,99.085245,5508598.030000,,
BATTERY,8,99.085243,5508608.030000,,
BATTERY,8,99.085101,5508912.040000,,
BATTERY,8,99.082444,5525406.020000,,
BATTERY,8,99.081160,5527918.030000,,
BATTERY,8,99.081158,5527928.030000,,
BATTERY,8,99.081017,5528232.040000,,
BATTERY,8,99.078143,5546066.020000,,
BATTERY,8,99.076859,5548578.030000,,
BATTERY,8,99.076858,5548588.030000,,
BATTERY,8,99.076716,5548892.040000,,
BATTERY,8,99.074010,5565686.020000,,
BATTERY,8,99.072726,5568198.030000,,
BATTERY,8,99.072725,5568208.030000,,
BATTERY,8,99.072583,5568512.040000,,
BATTERY,8,99.069845,5585506.020000,,
BATTERY,8,99.068561,5588018.030000,,
BATTERY,8,99.068559,5588028.030000,,
BATTERY,8,99.068417,5588332.040000,,
BATTERY,8,99.065576,5605966.020000,,
BATTERY,8,99.064293,5608478.030000,,
BATTERY,8,99.064291,5608488.030000,,
BATTERY,8,99.064149,5608792.040000,,
BATTERY,8,99.061395,5625886.020000,,
BATTERY,8,99.060111,5628398.030000,,
BATTERY,8,99.060109,5628408.030000,,
BATTERY,8,99.059968,5628712.040000,,
BATTERY,8,99.057220,5645766.020000,,
BATTERY,8,99.055936,5648278.030000,,
BATTERY,8,99.055935,5648288.030000,,
BATTERY,8,99.055793,5648592.040000,,
BATTERY,8,99.053039,5665686.020000,,
BATTERY,8,99.051755,5668198.030000,,
BATTERY,8,99.051753,5668208.030000,,
BATTERY,8,99.051611,5668512.040000,,
BATTERY,8,99.048883,5685446.020000,,
BATTERY,8,99.047599,5687958.030000,,
BATTERY,8,99.047597,5687968.030000,,
BATTERY,8,99.047456,5688272.040000,,
BATTERY,8,99.044621,5705866.020000,,
BATTERY,8,99.043337,5708378.030000,,
BATTERY,8,99.043335,5708388.030000,,
BATTERY,8,99.043194,5708692.040000,,
BATTERY,8,99.040465,5725626.020000,,
BATTERY,8,99.039181,5728138.030000,,
BATTERY,8,99.039180,5728148.030000,,
BATTERY,8,99.039038,5728452.040000,,
BATTERY,8,99.036255,5745726.020000,,
BATTERY,8,99.034971,5748238.030000,,
BATTERY,8,99.034969,5748248.030000,,
BATTERY,8,99.034827,5748552.040000,,
BATTERY,8,99.032096,5765506.020000,,
BATTERY,8,99.030812,5768018.030000,,
BATTERY,8,99.030810,5768028.030000,,
BATTERY,8,99.030669,5768332.040000,,
BATTERY,8,99.027828,5785966.020000,,
BATTERY,8,99.026544,5788478.030000,,
BATTERY,8,99.026542,5788488.030000,,
BATTERY,8,99.026400,5788792.040000,,
BATTERY,8,99.023662,5805786.020000,,
BATTERY,8,99.022378,5808298.030000,,
BATTERY,8,99.022377,5808308.030000,,
BATTERY,8,99.022235,5808612.040000,,
BATTERY,8,99.019474,5825746.020000,,
BATTERY,8,99.018190,5828258.030000,,
BATTERY,8,99.018189,5828268.030000,,
BATTERY,8,99.018047,5828572.040000,,
BATTERY,8,99.015335,5845406.020000,,
BATTERY,8,99.014051,5847918.030000,,
BATTERY,8,99.014049,5847928.030000,,
BATTERY,8,99.013907,5848232.040000,,
BATTERY,8,99.011070,5865846.020000,,
BATTERY,8,99.009786,5868358.030000,,
BATTERY,8,99.009784,5868368.030000,,
BATTERY,8,99.009642,5868672.040000,,
BATTERY,8,99.007780,5880230.000000,,
BATTERY,8,99.007339,5881094.010000,,
BATTERY,8,99.006474,5886460.030000,,
BATTERY,8,99.005190,5888972.040000,,
BATTERY,8,99.005188,5888982.040000,,
BATTERY,8,99.005047,5889286.050000,,
BATTERY,8,99.002382,5905826.020000,,
BATTERY,8,99.001098,5908338.030000,,
BATTERY,8,99.001096,5908348.030000,,
BATTERY,8,99.000954,5908652.040000,,
BATTERY,8,98.998171,5925926.020000,,
BATTERY,8,98.996887,5928438.030000,,
BATTERY,8,98.996886,5928448.030000,,
BATTERY,8,98.996744,5928752.040000,,
BATTERY,8,98.993926,5946246.020000,,
BATTERY,8,98.992642,5948758.030000,,
BATTERY,8,98.992640,5948768.030000,,
BATTERY,8,98.992498,5949072.040000,,
BATTERY,8,98.989799,5965826.020000,,
BATTERY,8,98.988515,5968338.030000,,
BATTERY,8,98.988513,5968348.030000,,
BATTERY,8,98.988371,5968652.040000,,
BATTERY,8,98.985592,5985906.020000,,
BATTERY,8,98.984308,5988418.030000,,
BATTERY,8,98.984306,5988428.030000,,
BATTERY,8,98.984164,5988732.040000,,
BATTERY,8,98.982331,6000110.000000,,
BATTERY,8,98.981988,6000782.010000,,
BATTERY,8,98.981960,6000952.010000,,
BATTERY,8,98.981617,6001624.020000,,
BATTERY,8,98.981606,6001694.020000,,
BATTERY,8,98.981262,6002366.030000,,
BATTERY,8,98.981222,6002616.030000,,
